year,month,day,Temperatura,temp_25,temp_50,temp_75,temp_max,temp_mean,temp_min,temp_skew,temp_std,temp_var
2013,5,5,19.4835416667,17.6,18.2,17.6,26.0,19.4835416667,16.8,1.13744928949,2.73132803605,7.46015284051
2013,5,6,20.7901388889,17.9,20.6,17.9,25.1,20.7901388889,17.2,0.0878370394214,2.63824704003,6.96034744421
2013,5,7,19.8411458333,18.7,19.0,18.7,24.4,19.8411458333,18.1,1.14055306158,1.75510179889,3.08038232448
2013,5,8,21.4296527778,17.9,21.3,17.9,27.0,21.4296527778,17.3,0.210997035441,3.03333797174,9.20113925083
2013,5,9,21.8971875,19.9,21.35,19.9,27.8,21.8971875,18.3,0.643858253778,2.42040874696,5.85837850238
2013,5,10,21.4002083333,18.2,21.3,18.2,26.0,21.4002083333,17.2,0.0436919185889,2.86316739734,8.19772754517
2013,5,11,22.3617361111,20.1,21.7,20.1,27.4,22.3617361111,19.0,0.507703519851,2.52838804679,6.39274611516
2013,5,12,22.7983333333,20.3,22.0,20.3,27.8,22.7983333333,18.4,0.187624945854,2.87084213043,8.24173453787
2013,5,13,21.8879166667,20.1,21.5,20.1,27.3,21.8879166667,18.7,0.466451776527,2.28456611981,5.2192423558
2013,5,14,22.9211805556,20.1,22.3,20.1,28.6,22.9211805556,19.3,0.400482045167,2.88646213391,8.33166365049
2013,5,15,20.3079861111,19.4,19.7,19.4,25.7,20.3079861111,18.4,1.62502268942,1.73029095594,2.99390679222
2013,5,16,20.7590972222,18.6,20.2,18.6,27.4,20.7590972222,18.4,0.933269861897,2.48062532716,6.15350201377
2013,5,17,20.1145138889,18.1,20.4,18.1,23.7,20.1145138889,17.3,0.056777800136,2.00032079771,4.00128329376
2013,5,18,22.0139930556,19.5,21.8,19.5,28.6,22.0139930556,18.5,0.672185223979,2.72156989553,7.40694269627
2013,5,19,23.1811111111,20.7,22.6,20.7,29.5,23.1811111111,19.1,0.462144641195,3.00496533985,9.02981669369
2013,5,20,20.9022916667,18.675,21.1,18.675,25.6,20.9022916667,17.8,0.24708510378,2.22778625001,4.96303157575
2013,5,21,20.11875,18.0,19.6,18.0,27.8,20.11875,17.5,1.22445025234,2.48822854089,6.19128127172
2013,5,22,19.7771527778,17.7,19.75,17.7,26.0,19.7771527778,16.0,0.353884625171,2.56553279675,6.58195853119
2013,5,23,19.8770833333,17.4,18.75,17.4,26.2,19.8770833333,16.7,0.640120435587,2.82269465364,7.96760510771
2013,5,24,21.010625,17.4,20.9,17.4,26.7,21.010625,16.6,0.0782708403693,3.15282145694,9.94028313933
2013,5,25,22.3648611111,19.1,22.0,19.1,27.3,22.3648611111,18.0,0.174928876208,3.03781380237,9.22831269786
2013,5,26,21.7561111111,19.7,21.2,19.7,27.3,21.7561111111,18.6,0.699533770295,2.5143156797,6.32178333719
2013,5,27,21.9638194444,19.8,21.4,19.8,27.1,21.9638194444,19.3,0.592144134317,2.33786919625,5.46563237877
2013,5,28,21.2522222222,19.4,20.4,19.4,27.0,21.2522222222,18.3,0.979232231031,2.27949327009,5.19608956837
2013,5,29,20.3842013889,18.2,20.7,18.2,24.4,20.3842013889,17.6,0.154758681017,2.04251937414,4.17188539374
2013,5,30,20.4768055556,18.4,19.5,18.4,26.1,20.4768055556,17.5,0.586592449199,2.40506260482,5.78432613312
2013,5,31,20.0122222222,18.1,19.1,18.1,24.7,20.0122222222,16.9,0.4922904224,2.3869731137,5.69764064551
2013,6,1,20.5123958333,17.2,21.0,17.2,25.4,20.5123958333,16.8,-0.0171165250181,2.73953771207,7.50506687587
2013,6,2,22.6571527778,19.0,21.9,19.0,28.7,22.6571527778,18.2,0.304411528563,3.60793141483,13.0171690941
2013,6,3,23.0765277778,20.0,23.0,20.0,28.6,23.0765277778,18.9,0.23705198179,2.95576686758,8.73655777546
2013,6,4,23.5155555556,20.7,23.0,20.7,28.6,23.5155555556,18.4,0.0830771487168,3.32041001884,11.0251226932
2013,6,5,22.581875,19.5,21.6,19.5,27.9,22.581875,17.9,0.189854295711,3.32853363544,11.0791361623
2013,6,6,21.5986111111,19.3,21.1,19.3,26.6,21.5986111111,18.4,0.462886566422,2.49207740093,6.21044977222
2013,6,7,22.755625,19.3,22.4,19.3,28.5,22.755625,17.8,0.178706070097,3.56671299416,12.7214415827
2013,6,8,23.3172569444,20.0,22.6,20.0,28.4,23.3172569444,18.1,0.0495927737625,3.55778552602,12.6578378492
2013,6,9,23.5080208333,20.1,22.9,20.1,28.7,23.5080208333,18.4,0.127123581345,3.4805096572,12.1139474739
2013,6,10,23.1043055556,20.6,22.1,20.6,28.7,23.1043055556,19.6,0.589552422096,2.86929382088,8.23284703057
2013,6,11,21.9135069444,19.7,20.6,19.7,28.0,21.9135069444,18.6,0.849037793268,2.93620221,8.62128341803
2013,6,12,22.1976388889,19.0,21.3,19.0,28.1,22.1976388889,17.5,0.373915738281,3.59301061687,12.909725293
2013,6,13,22.5678472222,18.7,22.3,18.7,28.9,22.5678472222,17.6,0.159401427006,3.64450344619,13.2824053693
2013,6,14,21.3555902778,19.8,20.9,19.8,26.8,21.3555902778,18.1,0.550127322856,2.28942598753,5.24147135236
2013,6,15,21.5641666667,18.475,21.3,18.475,27.4,21.5641666667,17.9,0.405385710047,3.05370794127,9.32513219056
2013,6,16,22.6572916667,19.0,22.3,19.0,29.3,22.6572916667,17.0,0.134299596244,4.00329984089,16.0264096161
2013,6,17,22.580625,19.8,22.25,19.8,28.4,22.580625,18.2,0.201881110108,3.16751332741,10.0331406793
2013,6,18,22.6295486111,18.8,22.3,18.8,28.8,22.6295486111,17.9,0.212017991587,3.5981478525,12.9466679684
2013,6,19,22.6066319444,21.0,21.8,21.0,27.4,22.6066319444,19.6,0.699674673223,2.36913632468,5.6128069249
2013,6,20,23.0657638889,20.3,22.2,20.3,28.0,23.0657638889,18.7,0.219626434284,3.04631176989,9.28001539939
2013,6,21,23.0405555556,19.8,22.7,19.8,28.7,23.0405555556,18.2,0.195049982811,3.38350160077,11.4480830824
2013,6,22,23.1902777778,20.8,22.3,20.8,28.6,23.1902777778,19.7,0.529684185441,2.78384397464,7.74978727511
2013,6,23,23.5522222222,20.7,22.3,20.7,29.4,23.5522222222,19.2,0.47556336138,3.22139228194,10.3773682341
2013,6,24,20.9972916667,17.4,19.7,17.4,27.8,20.9972916667,16.7,0.463395737206,3.76697357963,14.1900899496
2013,6,25,21.1149652778,17.3,21.4,17.3,26.5,21.1149652778,16.7,0.0878781661281,3.26429395264,10.6556150092
2013,6,26,23.2245833333,19.8,22.6,19.8,28.9,23.2245833333,18.2,0.191508703487,3.45100419966,11.9094299861
2013,6,27,22.1095138889,20.6,21.1,20.6,27.5,22.1095138889,18.8,0.928967771191,2.40596312406,5.78865855436
2013,6,28,20.0154166667,17.1,20.0,17.1,24.2,20.0154166667,16.1,0.0488529874217,2.63075906375,6.92089325149
2013,6,29,21.0107291667,18.8,20.8,18.8,24.9,21.0107291667,17.8,0.172439826969,2.28761002984,5.23315964863
2013,6,30,20.4560416667,18.0,20.6,18.0,25.2,20.4560416667,16.2,-0.00966843512092,2.52103691528,6.35562712821
2013,7,1,19.4426388889,17.6,18.5,17.6,24.2,19.4426388889,17.0,0.848708775075,2.23812781203,5.009216103
2013,7,2,21.4704861111,17.0,21.15,17.0,28.3,21.4704861111,15.8,0.0479995669569,4.18103162818,17.4810254758
